"Basename","year","month","day","hour","class","method","count"
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"collembola","automated",0
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"collembola","manual",1
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"geophilomorpha","automated",0
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"geophilomorpha","manual",1
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"solenopsis","automated",0
"Trufor_190616-0603_Scan5_388",2019,6,16,6,"solenopsis","manual",1
"Trufor_190616-1203_Scan5_389",2019,6,16,12,"enchytraeidae","automated",0
"Trufor_190616-1203_Scan5_389",2019,6,16,12,"enchytraeidae","manual",1
"Trufor_190616-1203_Scan5_389",2019,6,16,12,"symphyla","automated",0
"Trufor_190616-1203_Scan5_389",2019,6,16,12,"symphyla","manual",2
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"aphidoidea","automated",0
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"aphidoidea","manual",1
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"collembola","automated",0
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"collembola","manual",1
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"enchytraeidae","automated",0
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"enchytraeidae","manual",2
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"geophilomorpha","automated",0
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"geophilomorpha","manual",1
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"solenopsis","automated",0
"Trufor_190616-1803_Scan5_390",2019,6,16,18,"solenopsis","manual",4
"Trufor_190617-0002_Scan5_391",2019,6,17,0,"aphidoidea","automated",0
"Trufor_190617-0002_Scan5_391",2019,6,17,0,"aphidoidea","manual",1
"Trufor_190617-0002_Scan5_391",2019,6,17,0,"enchytraeidae","automated",0
"Trufor_190617-0002_Scan5_391",2019,6,17,0,"enchytraeidae","manual",3
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"aphidoidea","automated",0
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"aphidoidea","manual",1
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"enchytraeidae","automated",0
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"enchytraeidae","manual",1
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"geophilomorpha","automated",0
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"geophilomorpha","manual",1
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"solenopsis","automated",0
"Trufor_190617-0602_Scan5_392",2019,6,17,6,"solenopsis","manual",1
"Trufor_190617-1202_Scan5_393",2019,6,17,12,"geophilomorpha","automated",0
"Trufor_190617-1202_Scan5_393",2019,6,17,12,"geophilomorpha","manual",1
"Trufor_190617-1802_Scan5_394",2019,6,17,18,"aphidoidea","automated",0
"Trufor_190617-1802_Scan5_394",2019,6,17,18,"aphidoidea","manual",1
"Trufor_190617-1802_Scan5_394",2019,6,17,18,"solenopsis","automated",0
"Trufor_190617-1802_Scan5_394",2019,6,17,18,"solenopsis","manual",2
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"collembola","automated",0
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"collembola","manual",2
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"enchytraeidae","automated",0
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"enchytraeidae","manual",2
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"geophilomorpha","automated",0
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"geophilomorpha","manual",1
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"larva","automated",0
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"larva","manual",1
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"solenopsis","automated",0
"Trufor_190618-0002_Scan5_395",2019,6,18,0,"solenopsis","manual",2
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"aphidoidea","automated",0
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"aphidoidea","manual",1
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"collembola","automated",0
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"collembola","manual",4
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"enchytraeidae","automated",0
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"enchytraeidae","manual",1
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"geophilomorpha","automated",0
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"geophilomorpha","manual",2
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"solenopsis","automated",0
"Trufor_190618-0602_Scan5_396",2019,6,18,6,"solenopsis","manual",1
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"aphidoidea","automated",0
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"aphidoidea","manual",1
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"collembola","automated",0
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"collembola","manual",2
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"geophilomorpha","automated",0
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"geophilomorpha","manual",1
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"solenopsis","automated",0
"Trufor_190618-1202_Scan5_397",2019,6,18,12,"solenopsis","manual",1
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"aphidoidea","automated",0
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"aphidoidea","manual",1
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"geophilomorpha","automated",0
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"geophilomorpha","manual",1
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"lithobiomorpha","automated",0
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"lithobiomorpha","manual",1
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"solenopsis","automated",0
"Trufor_190618-1802_Scan5_398",2019,6,18,18,"solenopsis","manual",1
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"collembola","automated",0
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"collembola","manual",5
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"geophilomorpha","automated",0
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"geophilomorpha","manual",1
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"solenopsis","automated",0
"Trufor_190619-0002_Scan5_399",2019,6,19,0,"solenopsis","manual",2
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"aphidoidea","automated",0
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"aphidoidea","manual",1
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"collembola","automated",0
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"collembola","manual",4
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"dicellurata","automated",0
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"dicellurata","manual",2
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"enchytraeidae","automated",0
"Trufor_190619-0602_Scan5_400",2019,6,19,6,"enchytraeidae","manual",2
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"acari","automated",0
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"acari","manual",3
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"aphidoidea","automated",0
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"aphidoidea","manual",1
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"enchytraeidae","automated",0
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"enchytraeidae","manual",1
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"solenopsis","automated",0
"Trufor_190619-1202_Scan5_401",2019,6,19,12,"solenopsis","manual",2
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"aphidoidea","automated",0
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"aphidoidea","manual",1
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"collembola","automated",0
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"collembola","manual",3
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"isopoda","automated",0
"Trufor_190619-1802_Scan5_402",2019,6,19,18,"isopoda","manual",1
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"aphidoidea","automated",0
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"aphidoidea","manual",1
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"collembola","automated",0
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"collembola","manual",6
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"isopoda","automated",0
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"isopoda","manual",1
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"solenopsis","automated",0
"Trufor_190620-0003_Scan5_403",2019,6,20,0,"solenopsis","manual",5
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"acari","automated",0
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"acari","manual",1
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"collembola","automated",0
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"collembola","manual",4
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"isopoda","automated",0
"Trufor_190620-0603_Scan5_404",2019,6,20,6,"isopoda","manual",2
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"collembola","automated",0
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"collembola","manual",2
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"geophilomorpha","automated",0
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"geophilomorpha","manual",1
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"symphyla","automated",0
"Trufor_190620-1203_Scan5_405",2019,6,20,12,"symphyla","manual",1
"Trufor_190620-1803_Scan5_406",2019,6,20,18,"collembola","automated",0
"Trufor_190620-1803_Scan5_406",2019,6,20,18,"collembola","manual",3
"Trufor_190620-1803_Scan5_406",2019,6,20,18,"enchytraeidae","automated",0
"Trufor_190620-1803_Scan5_406",2019,6,20,18,"enchytraeidae","manual",1
"Trufor_190621-0003_Scan5_407",2019,6,21,0,"collembola","automated",0
"Trufor_190621-0003_Scan5_407",2019,6,21,0,"collembola","manual",2
"Trufor_190621-0003_Scan5_407",2019,6,21,0,"symphyla","automated",0
"Trufor_190621-0003_Scan5_407",2019,6,21,0,"symphyla","manual",2
"Trufor_190621-0603_Scan5_408",2019,6,21,6,"acari","automated",0
"Trufor_190621-0603_Scan5_408",2019,6,21,6,"acari","manual",2
"Trufor_190621-0603_Scan5_408",2019,6,21,6,"collembola","automated",0
"Trufor_190621-0603_Scan5_408",2019,6,21,6,"collembola","manual",2
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"acari","automated",0
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"acari","manual",1
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"collembola","automated",0
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"collembola","manual",3
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"enchytraeidae","automated",0
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"enchytraeidae","manual",1
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"solenopsis","automated",0
"Trufor_190621-1203_Scan5_409",2019,6,21,12,"solenopsis","manual",2
"Trufor_190621-1803_Scan5_410",2019,6,21,18,"collembola","automated",0
"Trufor_190621-1803_Scan5_410",2019,6,21,18,"collembola","manual",2
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"acari","automated",0
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"acari","manual",1
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"collembola","automated",0
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"collembola","manual",7
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"julida","automated",0
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"julida","manual",1
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"solenopsis","automated",0
"Trufor_190622-0003_Scan5_411",2019,6,22,0,"solenopsis","manual",6
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"acari","automated",0
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"acari","manual",1
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"collembola","automated",0
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"collembola","manual",5
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"enchytraeidae","automated",0
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"enchytraeidae","manual",1
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"julida","automated",0
"Trufor_190622-0603_Scan5_412",2019,6,22,6,"julida","manual",1
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"acari","automated",0
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"acari","manual",1
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"collembola","automated",0
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"collembola","manual",6
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"solenopsis","automated",0
"Trufor_190622-1203_Scan5_413",2019,6,22,12,"solenopsis","manual",3
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"acari","automated",0
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"acari","manual",1
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"collembola","automated",0
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"collembola","manual",6
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"solenopsis","automated",0
"Trufor_190622-1803_Scan5_414",2019,6,22,18,"solenopsis","manual",1
"Trufor_190623-0003_Scan5_415",2019,6,23,0,"collembola","automated",0
"Trufor_190623-0003_Scan5_415",2019,6,23,0,"collembola","manual",8
"Trufor_190623-0603_Scan5_416",2019,6,23,6,"collembola","automated",0
"Trufor_190623-0603_Scan5_416",2019,6,23,6,"collembola","manual",7
"Trufor_190623-1203_Scan5_417",2019,6,23,12,"collembola","automated",0
"Trufor_190623-1203_Scan5_417",2019,6,23,12,"collembola","manual",6
"Trufor_190623-1203_Scan5_417",2019,6,23,12,"solenopsis","automated",0
"Trufor_190623-1203_Scan5_417",2019,6,23,12,"solenopsis","manual",1
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"collembola","automated",0
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"collembola","manual",5
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"dicellurata","automated",0
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"dicellurata","manual",1
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"solenopsis","automated",0
"Trufor_190623-1803_Scan5_418",2019,6,23,18,"solenopsis","manual",2
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"acari","automated",0
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"acari","manual",1
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"collembola","automated",0
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"collembola","manual",6
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"symphyla","automated",0
"Trufor_190624-0003_Scan5_419",2019,6,24,0,"symphyla","manual",1
"Trufor_190624-0603_Scan5_420",2019,6,24,6,"collembola","automated",0
"Trufor_190624-0603_Scan5_420",2019,6,24,6,"collembola","manual",5
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"acari","automated",0
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"acari","manual",1
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"collembola","automated",0
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"collembola","manual",4
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"solenopsis","automated",0
"Trufor_190624-1203_Scan5_421",2019,6,24,12,"solenopsis","manual",1
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"acari","automated",0
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"acari","manual",1
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"collembola","automated",0
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"collembola","manual",5
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"enchytraeidae","automated",0
"Trufor_190624-1803_Scan5_422",2019,6,24,18,"enchytraeidae","manual",1
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"acari","automated",0
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"acari","manual",3
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"collembola","automated",0
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"collembola","manual",2
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"enchytraeidae","automated",0
"Trufor_190625-0003_Scan5_423",2019,6,25,0,"enchytraeidae","manual",1
"Trufor_190625-0603_Scan5_424",2019,6,25,6,"collembola","automated",0
"Trufor_190625-0603_Scan5_424",2019,6,25,6,"collembola","manual",4
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"collembola","automated",0
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"collembola","manual",2
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"julida","automated",0
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"julida","manual",1
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"solenopsis","automated",0
"Trufor_190625-1203_Scan5_425",2019,6,25,12,"solenopsis","manual",1
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"acari","automated",0
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"acari","manual",1
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"collembola","automated",0
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"collembola","manual",2
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"rhabdura","automated",0
"Trufor_190625-1803_Scan5_426",2019,6,25,18,"rhabdura","manual",1
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"collembola","automated",0
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"collembola","manual",3
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"julida","automated",0
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"julida","manual",1
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"solenopsis","automated",0
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"solenopsis","manual",2
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"symphyla","automated",0
"Trufor_190626-0003_Scan5_427",2019,6,26,0,"symphyla","manual",4
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"acari","automated",0
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"acari","manual",2
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"enchytraeidae","automated",0
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"enchytraeidae","manual",4
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"symphyla","automated",0
"Trufor_190626-0603_Scan5_428",2019,6,26,6,"symphyla","manual",1
"Trufor_190626-1203_Scan5_429",2019,6,26,12,"acari","automated",0
"Trufor_190626-1203_Scan5_429",2019,6,26,12,"acari","manual",5
"Trufor_190626-1203_Scan5_429",2019,6,26,12,"symphyla","automated",0
"Trufor_190626-1203_Scan5_429",2019,6,26,12,"symphyla","manual",1
"Trufor_190626-1803_Scan5_430",2019,6,26,18,"enchytraeidae","automated",0
"Trufor_190626-1803_Scan5_430",2019,6,26,18,"enchytraeidae","manual",4
"Trufor_190627-0003_Scan5_431",2019,6,27,0,"acari","automated",0
"Trufor_190627-0003_Scan5_431",2019,6,27,0,"acari","manual",4
"Trufor_190627-0603_Scan5_432",2019,6,27,6,"acari","automated",0
"Trufor_190627-0603_Scan5_432",2019,6,27,6,"acari","manual",1
"Trufor_190627-0603_Scan5_432",2019,6,27,6,"solenopsis","automated",0
"Trufor_190627-0603_Scan5_432",2019,6,27,6,"solenopsis","manual",1
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"collembola","automated",0
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"collembola","manual",1
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"enchytraeidae","automated",0
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"enchytraeidae","manual",1
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"solenopsis","automated",0
"Trufor_190627-1203_Scan5_433",2019,6,27,12,"solenopsis","manual",2
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"acari","automated",0
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"acari","manual",1
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"collembola","automated",0
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"collembola","manual",1
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"enchytraeidae","automated",0
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"enchytraeidae","manual",4
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"solenopsis","automated",0
"Trufor_190627-1803_Scan5_434",2019,6,27,18,"solenopsis","manual",1
"Trufor_190628-0003_Scan5_435",2019,6,28,0,"enchytraeidae","automated",0
"Trufor_190628-0003_Scan5_435",2019,6,28,0,"enchytraeidae","manual",1
"Trufor_190628-0003_Scan5_435",2019,6,28,0,"julida","automated",0
"Trufor_190628-0003_Scan5_435",2019,6,28,0,"julida","manual",1
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"acari","automated",0
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"acari","manual",2
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"collembola","automated",0
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"collembola","manual",4
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"enchytraeidae","automated",0
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"enchytraeidae","manual",4
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"julida","automated",0
"Trufor_190628-0603_Scan5_436",2019,6,28,6,"julida","manual",1
"Trufor_190628-1203_Scan5_437",2019,6,28,12,"collembola","automated",0
"Trufor_190628-1203_Scan5_437",2019,6,28,12,"collembola","manual",2
"Trufor_190628-1203_Scan5_437",2019,6,28,12,"julida","automated",0
"Trufor_190628-1203_Scan5_437",2019,6,28,12,"julida","manual",1
"Trufor_190628-1803_Scan5_438",2019,6,28,18,"collembola","automated",0
"Trufor_190628-1803_Scan5_438",2019,6,28,18,"collembola","manual",4
"Trufor_190628-1803_Scan5_438",2019,6,28,18,"dicellurata","automated",0
"Trufor_190628-1803_Scan5_438",2019,6,28,18,"dicellurata","manual",1
"Trufor_190629-0003_Scan5_439",2019,6,29,0,"collembola","automated",0
"Trufor_190629-0003_Scan5_439",2019,6,29,0,"collembola","manual",2
"Trufor_190629-0603_Scan5_440",2019,6,29,6,"collembola","automated",0
"Trufor_190629-0603_Scan5_440",2019,6,29,6,"collembola","manual",2
"Trufor_190629-1203_Scan5_441",2019,6,29,12,"acari","automated",0
"Trufor_190629-1203_Scan5_441",2019,6,29,12,"acari","manual",1
"Trufor_190629-1203_Scan5_441",2019,6,29,12,"collembola","automated",0
"Trufor_190629-1203_Scan5_441",2019,6,29,12,"collembola","manual",1
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"acari","automated",0
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"acari","manual",1
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"collembola","automated",0
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"collembola","manual",1
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"enchytraeidae","automated",0
"Trufor_190629-1803_Scan5_442",2019,6,29,18,"enchytraeidae","manual",2
"Trufor_190630-0003_Scan5_443",2019,6,30,0,"symphyla","automated",0
"Trufor_190630-0003_Scan5_443",2019,6,30,0,"symphyla","manual",4
"Trufor_190630-0603_Scan5_444",2019,6,30,6,"acari","automated",0
"Trufor_190630-0603_Scan5_444",2019,6,30,6,"acari","manual",1
"Trufor_190630-0603_Scan5_444",2019,6,30,6,"collembola","automated",0
